Name,Status,Tenant,Site,Location,Rack,Rack Position,Role,Manufacturer,Type,IP Address,ID,Tenant Group,Serial number,Asset tag,Region,Site Group,Parent Device,Position (Device Bay),Position,Rack face,Latitude,Longitude,Airflow,IPv4 Address,IPv6 Address,OOB IP,Cluster,Virtual Chassis,VC Position,VC Priority,Description,Config Template,Comments,Contacts,Tags,Created,Last updated,Platform,Server Group,Backup,DTAP state,Harddisk,open actions,CPU,Memory,Monitor hardware,HW buy date,HW warranty expiration,Warranty type,Console ports,Console server ports,Power ports,Power outlets,Interfaces,Front ports,Rear ports,Device bays,Module bays,Inventory items,VCPUs,Memory (MB),Disk,Device,Virtual Disks,netbox_type
floor-0-mer-2-patchpanel-41,active,3,14,24,MER-2,Rear 41.0,33,,,,2223,,,,,,,,41.0,Rear,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:35.916815Z,2025-07-22T13:18:35Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-0-mer-2-patchpanel-43,active,3,14,24,MER-2,Rear 43.0,33,,,,2224,,,,,,,,43.0,Rear,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:36.527190Z,2025-07-22T13:18:36Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-0-mer-2-patchpanel-45,active,3,14,24,MER-2,Rear 45.0,33,,,,2225,,,,,,,,45.0,Rear,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:37.109918Z,2025-07-22T13:18:37Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-0-mer-2-patchpanel-47,active,3,14,24,MER-2,Rear 47.0,33,,,,2226,,,,,,,,47.0,Rear,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:37.661977Z,2025-07-22T13:18:37Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-26,active,3,14,25,MER-1,Front 26.0,33,,,,2227,,,,,,,,26.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:38.218310Z,2025-07-22T13:18:38Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-28,active,3,14,25,MER-1,Front 28.0,33,,,,2228,,,,,,,,28.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:38.824435Z,2025-07-22T13:18:38Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-30,active,3,14,25,MER-1,Front 30.0,33,,,,2229,,,,,,,,30.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:39.441881Z,2025-07-22T13:18:39Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-32,active,3,14,25,MER-1,Front 32.0,33,,,,2230,,,,,,,,32.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:40.069956Z,2025-07-22T13:18:40Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-34,active,3,14,25,MER-1,Front 34.0,33,,,,2231,,,,,,,,34.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:40.647783Z,2025-07-22T13:18:40Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-36,active,3,14,25,MER-1,Front 36.0,33,,,,2232,,,,,,,,36.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:41.332086Z,2025-07-22T13:18:41Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-38,active,3,14,25,MER-1,Front 38.0,33,,,,2233,,,,,,,,38.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:41.878613Z,2025-07-22T13:18:41Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-40,active,3,14,25,MER-1,Front 40.0,33,,,,2234,,,,,,,,40.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:42.464275Z,2025-07-22T13:18:42Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-42,active,3,14,25,MER-1,Front 42.0,33,,,,2235,,,,,,,,42.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:43.306623Z,2025-07-22T13:18:43Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-44,active,3,14,25,MER-1,Front 44.0,33,,,,2236,,,,,,,,44.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:43.896964Z,2025-07-22T13:18:43Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-cableorganizer-46,active,3,14,25,MER-1,Front 46.0,33,,,,2237,,,,,,,,46.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:44.529141Z,2025-07-22T13:18:44Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-31,active,3,14,25,MER-1,Front 31.0,33,,,,2238,,,,,,,,31.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:45.110939Z,2025-07-22T13:18:45Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-33,active,3,14,25,MER-1,Front 33.0,33,,,,2239,,,,,,,,33.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:45.735909Z,2025-07-22T13:18:45Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-35,active,3,14,25,MER-1,Front 35.0,33,,,,2240,,,,,,,,35.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:46.364794Z,2025-07-22T13:18:46Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-37,active,3,14,25,MER-1,Front 37.0,33,,,,2241,,,,,,,,37.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:47.002452Z,2025-07-22T13:18:47Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-39,active,3,14,25,MER-1,Front 39.0,33,,,,2242,,,,,,,,39.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:47.612796Z,2025-07-22T13:18:47Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-41,active,3,14,25,MER-1,Front 41.0,33,,,,2243,,,,,,,,41.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:48.531000Z,2025-07-22T13:18:48Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-43,active,3,14,25,MER-1,Front 43.0,33,,,,2244,,,,,,,,43.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:49.114078Z,2025-07-22T13:18:49Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-45,active,3,14,25,MER-1,Front 45.0,33,,,,2245,,,,,,,,45.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:49.736151Z,2025-07-22T13:18:49Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-1-patchpanel-47,active,3,14,25,MER-1,Front 47.0,33,,,,2246,,,,,,,,47.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:50.333116Z,2025-07-22T13:18:50Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-28,active,3,14,25,MER-2,Front 28.0,17,,,,2247,,,,,,,,28.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:50.956895Z,2025-08-14T09:29:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-30,active,3,14,25,MER-2,Front 30.0,17,,,,2248,,,,,,,,30.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:51.552135Z,2025-08-14T09:29:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-32,active,3,14,25,MER-2,Front 32.0,17,,,,2249,,,,,,,,32.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:52.176680Z,2025-08-14T09:29:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-34,active,3,14,25,MER-2,Front 34.0,17,,,,2250,,,,,,,,34.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:52.753614Z,2025-08-14T09:29:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-36,active,3,14,25,MER-2,Front 36.0,17,,,,2251,,,,,,,,36.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:53.334727Z,2025-08-14T09:29:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-38,active,3,14,25,MER-2,Front 38.0,17,,,,2252,,,,,,,,38.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:53.951594Z,2025-08-14T09:29:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-40,active,3,14,25,MER-2,Front 40.0,17,,,,2253,,,,,,,,40.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:54.535917Z,2025-08-14T09:29:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-42,active,3,14,25,MER-2,Front 42.0,17,,,,2254,,,,,,,,42.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:55.126259Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-44,active,3,14,25,MER-2,Front 44.0,17,,,,2255,,,,,,,,44.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:56.361918Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-cableorganizer-46,active,3,14,25,MER-2,Front 46.0,17,,,,2256,,,,,,,,46.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:57.012366Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-patchpanel-33,active,3,14,25,MER-2,Front 33.0,17,,,,2257,,,,,,,,33.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:57.705129Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-patchpanel-35,active,3,14,25,MER-2,Front 35.0,17,,,,2258,,,,,,,,35.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:58.339644Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-patchpanel-37,active,3,14,25,MER-2,Front 37.0,17,,,,2259,,,,,,,,37.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:58.938814Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-patchpanel-39,active,3,14,25,MER-2,Front 39.0,17,,,,2260,,,,,,,,39.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:18:59.521537Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-patchpanel-41,active,3,14,25,MER-2,Front 41.0,17,,,,2261,,,,,,,,41.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:00.132061Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-patchpanel-43,active,3,14,25,MER-2,Front 43.0,17,,,,2262,,,,,,,,43.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:00.723193Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-1-mer-2-patchpanel-45,active,3,14,25,MER-2,Front 45.0,17,,,,2263,,,,,,,,45.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:01.354787Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-32,active,3,14,27,MER-1,Front 32.0,33,,,,2264,,,,,,,,32.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:01.977317Z,2025-07-22T13:19:01Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-34,active,3,14,27,MER-1,Front 34.0,33,,,,2265,,,,,,,,34.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:02.926585Z,2025-07-22T13:19:02Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-36,active,3,14,27,MER-1,Front 36.0,33,,,,2266,,,,,,,,36.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:03.514697Z,2025-07-22T13:19:03Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-38,active,3,14,27,MER-1,Front 38.0,33,,,,2267,,,,,,,,38.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:04.086100Z,2025-07-22T13:19:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-40,active,3,14,27,MER-1,Front 40.0,33,,,,2268,,,,,,,,40.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:04.649315Z,2025-07-22T13:19:04Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-42,active,3,14,27,MER-1,Front 42.0,33,,,,2269,,,,,,,,42.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:05.828859Z,2025-07-22T13:19:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-44,active,3,14,27,MER-1,Front 44.0,33,,,,2270,,,,,,,,44.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:06.509258Z,2025-07-22T13:19:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-cableorganizer-46,active,3,14,27,MER-1,Front 46.0,33,,,,2271,,,,,,,,46.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:07.100277Z,2025-07-22T13:19:07Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-patchpanel-35,active,3,14,27,MER-1,Front 35.0,33,,,,2272,,,,,,,,35.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:07.975803Z,2025-07-22T13:19:07Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-patchpanel-37,active,3,14,27,MER-1,Front 37.0,33,,,,2273,,,,,,,,37.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:08.583755Z,2025-07-22T13:19:08Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-patchpanel-39,active,3,14,27,MER-1,Front 39.0,33,,,,2274,,,,,,,,39.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:09.193855Z,2025-07-22T13:19:09Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-patchpanel-41,active,3,14,27,MER-1,Front 41.0,33,,,,2275,,,,,,,,41.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:09.801012Z,2025-07-22T13:19:09Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-patchpanel-43,active,3,14,27,MER-1,Front 43.0,33,,,,2276,,,,,,,,43.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:10.380983Z,2025-07-22T13:19:10Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-patchpanel-45,active,3,14,27,MER-1,Front 45.0,33,,,,2277,,,,,,,,45.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:10.967389Z,2025-07-22T13:19:10Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-1-patchpanel-47,active,3,14,27,MER-1,Front 47.0,33,,,,2278,,,,,,,,47.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:11.567151Z,2025-07-22T13:19:11Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-2-cableorganizer-40,active,3,14,27,MER-2,Front 40.0,17,,,,2279,,,,,,,,40.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:12.138027Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-2-cableorganizer-42,active,3,14,27,MER-2,Front 42.0,17,,,,2280,,,,,,,,42.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:12.738991Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-2-cableorganizer-44,active,3,14,27,MER-2,Front 44.0,17,,,,2281,,,,,,,,44.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:13.371189Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-2-cableorganizer-46,active,3,14,27,MER-2,Front 46.0,17,,,,2282,,,,,,,,46.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:13.946085Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-2-patchpanel-41,active,3,14,27,MER-2,Front 41.0,33,,,,2283,,,,,,,,41.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:14.836244Z,2025-07-22T13:19:14Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-2-patchpanel-43,active,3,14,27,MER-2,Front 43.0,33,,,,2284,,,,,,,,43.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:15.366697Z,2025-07-22T13:19:15Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-2-mer-2-patchpanel-45,active,3,14,27,MER-2,Front 45.0,33,,,,2285,,,,,,,,45.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:15.881685Z,2025-07-22T13:19:15Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-26,active,3,14,28,MER-1,Front 26.0,17,,,,2286,,,,,,,,26.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:16.496327Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-28,active,3,14,28,MER-1,Front 28.0,17,,,,2287,,,,,,,,28.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:17.098766Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-30,active,3,14,28,MER-1,Front 30.0,17,,,,2288,,,,,,,,30.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:18.035597Z,2025-08-14T09:29:05Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-32,active,3,14,28,MER-1,Front 32.0,17,,,,2289,,,,,,,,32.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:18.593810Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-34,active,3,14,28,MER-1,Front 34.0,17,,,,2290,,,,,,,,34.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:19.209134Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-36,active,3,14,28,MER-1,Front 36.0,17,,,,2291,,,,,,,,36.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:19.813072Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-38,active,3,14,28,MER-1,Front 38.0,17,,,,2292,,,,,,,,38.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:20.438399Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-40,active,3,14,28,MER-1,Front 40.0,17,,,,2293,,,,,,,,40.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:21.310029Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-42,active,3,14,28,MER-1,Front 42.0,17,,,,2294,,,,,,,,42.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:21.885385Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-44,active,3,14,28,MER-1,Front 44.0,17,,,,2295,,,,,,,,44.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:22.481279Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-cableorganizer-46,active,3,14,28,MER-1,Front 46.0,17,,,,2296,,,,,,,,46.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:23.040166Z,2025-08-14T09:29:06Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-33,active,3,14,28,MER-1,Front 33.0,33,,,,2297,,,,,,,,33.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:23.640794Z,2025-07-22T13:19:23Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-35,active,3,14,28,MER-1,Front 35.0,33,,,,2298,,,,,,,,35.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:24.273879Z,2025-07-22T13:19:24Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-37,active,3,14,28,MER-1,Front 37.0,33,,,,2299,,,,,,,,37.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:24.919312Z,2025-07-22T13:19:24Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-39,active,3,14,28,MER-1,Front 39.0,33,,,,2300,,,,,,,,39.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:25.465545Z,2025-07-22T13:19:25Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-41,active,3,14,28,MER-1,Front 41.0,33,,,,2301,,,,,,,,41.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:26.036887Z,2025-07-22T13:19:26Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-43,active,3,14,28,MER-1,Front 43.0,33,,,,2302,,,,,,,,43.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:26.597179Z,2025-07-22T13:19:26Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-45,active,3,14,28,MER-1,Front 45.0,33,,,,2303,,,,,,,,45.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:27.580646Z,2025-07-22T13:19:27Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-1-patchpanel-47,active,3,14,28,MER-1,Front 47.0,33,,,,2304,,,,,,,,47.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:28.122918Z,2025-07-22T13:19:28Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
floor-3-mer-2-cableorganizer-36,active,3,14,28,MER-2,Front 36.0,33,,,,2305,,,,,,,,36.0,Front,,,,,,,,,,,,,,GO / Internal Technology Services (responsible),,2025-07-22T13:19:28.765694Z,2025-07-22T13:19:28Z,,,,,,,,,,,,,0,0,0,0,0,0,0,0,0,0,,,,,,devices
